time,open,high,low,close
2026-05-28 11:50:00,4375.1,4376.47,4371.65,4375.49
2026-05-28 11:55:00,4375.51,4377.14,4368.42,4374.59
2026-05-28 12:00:00,4374.59,4377.69,4369.28,4374.93
2026-05-28 12:05:00,4374.93,4382.02,4373.88,4381.18
2026-05-28 12:10:00,4381.18,4381.73,4375.64,4376.15
2026-05-28 12:15:00,4376.15,4377.05,4368.49,4369.25
2026-05-28 12:20:00,4369.25,4372.87,4366.04,4371.58
2026-05-28 12:25:00,4371.59,4372.02,4366.87,4368.47
2026-05-28 12:30:00,4368.47,4372.56,4368.09,4371.29
2026-05-28 12:35:00,4371.3,4373.78,4370.33,4371.99
2026-05-28 12:40:00,4371.99,4375.4,4370.51,4374.34
2026-05-28 12:45:00,4374.41,4375.48,4368.87,4369.48
2026-05-28 12:50:00,4369.48,4372.56,4367.77,4371.19
2026-05-28 12:55:00,4371.17,4374.87,4371.05,4372.75
2026-05-28 13:00:00,4372.75,4374.31,4366.9,4369.69
2026-05-28 13:05:00,4369.69,4374.23,4367.89,4371.97
2026-05-28 13:10:00,4371.99,4377.2,4371.45,4375.37
2026-05-28 13:15:00,4375.37,4376.19,4371.53,4374.19
2026-05-28 13:20:00,4374.35,4377.59,4371.52,4377.2
2026-05-28 13:25:00,4376.88,4379.88,4376.22,4378.37
2026-05-28 13:30:00,4378.38,4387.63,4374.98,4386.39
2026-05-28 13:35:00,4386.41,4391.16,4386.21,4390.85
2026-05-28 13:40:00,4390.87,4393.59,4389.02,4389.52
2026-05-28 13:45:00,4389.53,4395.03,4389.53,4392.09
2026-05-28 13:50:00,4392.07,4395.82,4390.6,4393.15
2026-05-28 13:55:00,4393.47,4393.49,4387.41,4387.71
2026-05-28 14:00:00,4387.71,4390.79,4385.5,4387.81
2026-05-28 14:05:00,4387.81,4387.99,4378.52,4379.98
2026-05-28 14:10:00,4379.98,4381.75,4374.39,4375.78
2026-05-28 14:15:00,4375.76,4380.53,4373.98,4379.63
2026-05-28 14:20:00,4379.63,4384.68,4379.27,4381.95
2026-05-28 14:25:00,4381.95,4384.85,4379.72,4380.08
2026-05-28 14:30:00,4380.12,4384.96,4378.97,4383.14
2026-05-28 14:35:00,4383.13,4385.49,4381.77,4382.1
2026-05-28 14:40:00,4382.09,4383.83,4376.6,4380.51
2026-05-28 14:45:00,4380.52,4384.54,4378.95,4383.41
2026-05-28 14:50:00,4383.41,4384.09,4380.81,4382.63
2026-05-28 14:55:00,4382.64,4384.72,4381.36,4383.55
2026-05-28 15:00:00,4383.57,4389.85,4383.26,4387.31
2026-05-28 15:05:00,4387.2,4392.46,4386.55,4391.71
2026-05-28 15:10:00,4391.68,4391.71,4386.59,4388.53
2026-05-28 15:15:00,4388.53,4395.11,4386.12,4394.1
2026-05-28 15:20:00,4394.1,4396.28,4392.81,4394.01
2026-05-28 15:25:00,4393.99,4396.13,4391.59,4392.43
2026-05-28 15:30:00,4392.42,4393.81,4388.99,4389.23
2026-05-28 15:35:00,4389.23,4392.69,4388.33,4389.21
2026-05-28 15:40:00,4389.21,4389.92,4385.08,4389.11
2026-05-28 15:45:00,4389.09,4391.04,4385.74,4387.71
2026-05-28 15:50:00,4387.71,4389.43,4382.61,4385.24
2026-05-28 15:55:00,4385.23,4388.83,4383.43,4387.53
2026-05-28 16:00:00,4387.53,4393.04,4386.13,4387.12
2026-05-28 16:05:00,4387.12,4393.57,4386.27,4393.32
2026-05-28 16:10:00,4393.32,4394.94,4391.13,4393.44
2026-05-28 16:15:00,4393.35,4394.57,4390.78,4391.84
2026-05-28 16:20:00,4391.84,4394.45,4390.89,4392.62
2026-05-28 16:25:00,4392.61,4392.94,4387.28,4389.53
2026-05-28 16:30:00,4389.53,4391.95,4385.99,4391.95
2026-05-28 16:35:00,4391.65,4395.0,4389.74,4391.98
2026-05-28 16:40:00,4391.66,4393.44,4389.12,4389.67
2026-05-28 16:45:00,4389.77,4391.42,4386.99,4390.65
2026-05-28 16:50:00,4390.65,4391.68,4388.07,4388.67
2026-05-28 16:55:00,4388.66,4389.06,4385.65,4386.95
2026-05-28 17:00:00,4386.93,4390.98,4386.13,4389.05
2026-05-28 17:05:00,4389.05,4391.01,4387.98,4389.36
2026-05-28 17:10:00,4389.36,4390.68,4386.33,4389.06
2026-05-28 17:15:00,4389.05,4392.08,4388.35,4390.03
2026-05-28 17:20:00,4390.03,4399.28,4389.64,4395.09
2026-05-28 17:25:00,4395.08,4397.62,4393.28,4396.19
2026-05-28 17:30:00,4396.19,4397.0,4391.27,4392.6
2026-05-28 17:35:00,4392.61,4395.8,4391.29,4392.54
2026-05-28 17:40:00,4392.55,4393.19,4389.88,4390.94
2026-05-28 17:45:00,4390.93,4393.57,4389.48,4392.95
2026-05-28 17:50:00,4392.95,4396.27,4392.16,4394.09
2026-05-28 17:55:00,4394.08,4396.32,4392.58,4393.34
2026-05-28 18:00:00,4393.34,4394.95,4391.24,4393.74
2026-05-28 18:05:00,4393.74,4401.6,4393.38,4401.43
2026-05-28 18:10:00,4401.23,4404.35,4398.17,4399.05
2026-05-28 18:15:00,4399.05,4400.86,4397.83,4399.46
2026-05-28 18:20:00,4399.14,4399.54,4393.68,4395.89
2026-05-28 18:25:00,4395.89,4402.18,4395.38,4401.19
2026-05-28 18:30:00,4401.19,4402.56,4398.01,4398.54
2026-05-28 18:35:00,4398.52,4399.92,4396.77,4397.6
2026-05-28 18:40:00,4397.63,4398.5,4387.99,4389.22
2026-05-28 18:45:00,4389.21,4389.21,4379.58,4380.98
2026-05-28 18:50:00,4380.98,4385.08,4374.95,4381.82
2026-05-28 18:55:00,4381.81,4387.41,4381.81,4382.76
2026-05-28 19:00:00,4382.76,4388.82,4381.32,4388.66
2026-05-28 19:05:00,4388.82,4389.21,4385.29,4386.56
2026-05-28 19:10:00,4386.65,4388.56,4385.21,4386.72
2026-05-28 19:15:00,4386.71,4390.69,4386.34,4389.24
2026-05-28 19:20:00,4389.24,4390.14,4385.0,4387.65
2026-05-28 19:25:00,4387.65,4389.24,4384.14,4384.62
2026-05-28 19:30:00,4384.63,4387.07,4380.81,4386.41
2026-05-28 19:35:00,4386.39,4390.15,4385.73,4388.5
2026-05-28 19:40:00,4388.5,4390.38,4384.84,4385.56
2026-05-28 19:45:00,4385.54,4386.4,4382.83,4383.54
2026-05-28 19:50:00,4383.56,4384.71,4380.95,4383.83
2026-05-28 19:55:00,4383.83,4388.49,4383.03,4388.02
2026-05-28 20:00:00,4388.02,4391.2,4387.77,4389.9
2026-05-28 20:05:00,4389.89,4392.82,4389.21,4391.37
2026-05-28 20:10:00,4391.38,4392.79,4388.4,4392.39
2026-05-28 20:15:00,4392.38,4392.94,4387.38,4388.01
2026-05-28 20:20:00,4388.01,4389.75,4379.26,4381.26
2026-05-28 20:25:00,4381.26,4387.01,4380.81,4385.01
2026-05-28 20:30:00,4385.01,4394.19,4383.4,4392.11
2026-05-28 20:35:00,4392.11,4402.4,4391.15,4398.5
2026-05-28 20:40:00,4398.5,4403.09,4397.23,4401.79
2026-05-28 20:45:00,4401.79,4410.36,4401.4,4409.58
2026-05-28 20:50:00,4409.58,4421.4,4408.83,4420.25
2026-05-28 20:55:00,4420.25,4433.76,4420.19,4431.92
2026-05-28 21:00:00,4431.92,4436.46,4428.44,4432.21
2026-05-28 21:05:00,4432.25,4439.07,4425.81,4426.44
2026-05-28 21:10:00,4426.44,4432.03,4424.81,4426.7
2026-05-28 21:15:00,4426.7,4432.05,4425.61,4431.52
2026-05-28 21:20:00,4431.52,4434.27,4427.11,4428.78
2026-05-28 21:25:00,4428.78,4433.08,4427.5,4428.5
2026-05-28 21:30:00,4428.5,4431.06,4418.19,4418.92
2026-05-28 21:35:00,4418.92,4426.43,4418.01,4424.96
2026-05-28 21:40:00,4424.96,4425.68,4419.26,4421.82
2026-05-28 21:45:00,4421.82,4430.14,4421.32,4425.74
2026-05-28 21:50:00,4425.73,4434.34,4425.7,4430.52
2026-05-28 21:55:00,4430.52,4432.27,4426.2,4430.16
2026-05-28 22:00:00,4430.13,4433.34,4420.65,4424.37
2026-05-28 22:05:00,4424.31,4442.4,4423.77,4438.52
2026-05-28 22:10:00,4438.52,4467.25,4431.71,4464.24
2026-05-28 22:15:00,4464.24,4473.49,4451.07,4464.34
2026-05-28 22:20:00,4464.34,4467.33,4453.29,4461.49
2026-05-28 22:25:00,4461.49,4465.07,4458.71,4460.62
2026-05-28 22:30:00,4460.62,4468.0,4455.85,4456.57
2026-05-28 22:35:00,4456.57,4460.23,4452.97,4459.36
2026-05-28 22:40:00,4459.33,4471.55,4458.21,4468.67
2026-05-28 22:45:00,4468.67,4480.38,4466.04,4467.77
2026-05-28 22:50:00,4467.8,4475.8,4466.4,4470.47
2026-05-28 22:55:00,4470.2,4470.8,4461.83,4469.38
2026-05-28 23:00:00,4469.06,4476.88,4468.51,4474.69
2026-05-28 23:05:00,4474.69,4480.71,4472.21,4473.19
2026-05-28 23:10:00,4473.19,4474.44,4470.17,4471.15
2026-05-28 23:15:00,4471.15,4474.21,4470.52,4472.19
2026-05-28 23:20:00,4472.19,4476.87,4469.0,4476.22
2026-05-28 23:25:00,4476.22,4482.31,4475.16,4476.4
2026-05-28 23:30:00,4476.4,4481.41,4476.38,4481.04
2026-05-28 23:35:00,4481.04,4484.97,4478.13,4478.17
2026-05-28 23:40:00,4478.18,4481.08,4476.9,4479.41
2026-05-28 23:45:00,4479.41,4482.5,4478.6,4479.65
2026-05-28 23:50:00,4479.65,4482.39,4479.21,4480.16
2026-05-28 23:55:00,4480.16,4482.27,4478.55,4481.87
2026-05-29 00:00:00,4481.87,4484.07,4477.56,4480.56
2026-05-29 00:05:00,4480.59,4485.79,4480.47,4481.08
2026-05-29 00:10:00,4480.92,4485.41,4480.92,4484.11
2026-05-29 00:15:00,4484.1,4497.22,4483.72,4496.79
2026-05-29 00:20:00,4496.79,4502.46,4494.39,4501.82
2026-05-29 00:25:00,4501.82,4502.85,4498.4,4500.22
2026-05-29 00:30:00,4500.22,4502.69,4497.43,4498.64
2026-05-29 00:35:00,4498.64,4503.22,4497.41,4499.16
2026-05-29 00:40:00,4499.16,4506.39,4498.84,4504.08
2026-05-29 00:45:00,4504.08,4508.4,4504.08,4504.9
2026-05-29 00:50:00,4504.9,4509.78,4504.33,4508.03
2026-05-29 00:55:00,4508.01,4511.11,4507.64,4510.97
2026-05-29 01:00:00,4510.97,4514.57,4509.24,4510.13
2026-05-29 01:05:00,4510.13,4510.29,4505.65,4509.48
2026-05-29 01:10:00,4509.48,4510.34,4503.34,4503.95
2026-05-29 01:15:00,4503.94,4506.87,4503.15,4504.25
2026-05-29 01:20:00,4504.25,4505.67,4502.22,4504.78
2026-05-29 01:25:00,4504.78,4506.39,4501.02,4502.13
2026-05-29 01:30:00,4502.13,4507.16,4502.13,4504.97
2026-05-29 01:35:00,4504.96,4505.94,4503.71,4505.78
2026-05-29 01:40:00,4505.78,4507.45,4504.17,4505.09
2026-05-29 01:45:00,4505.1,4509.29,4504.44,4508.24
2026-05-29 01:50:00,4508.25,4508.67,4506.52,4507.68
2026-05-29 01:55:00,4507.67,4509.82,4507.3,4509.02
2026-05-29 02:00:00,4509.03,4516.53,4508.59,4513.15
2026-05-29 02:05:00,4513.15,4513.9,4509.21,4509.89
2026-05-29 02:10:00,4509.89,4509.89,4505.92,4507.74
2026-05-29 02:15:00,4507.75,4512.65,4505.33,4509.73
2026-05-29 02:20:00,4509.73,4511.06,4507.44,4508.27
2026-05-29 02:25:00,4508.27,4508.29,4505.22,4506.32
2026-05-29 02:30:00,4506.33,4506.48,4501.33,4501.87
2026-05-29 02:35:00,4501.88,4503.69,4500.6,4501.71
2026-05-29 02:40:00,4501.72,4502.87,4500.68,4501.36
2026-05-29 02:45:00,4501.36,4502.47,4498.31,4499.4
2026-05-29 02:50:00,4499.4,4503.72,4498.6,4503.05
2026-05-29 02:55:00,4503.05,4503.38,4500.24,4500.73
2026-05-29 03:00:00,4500.73,4503.71,4499.85,4501.84
2026-05-29 03:05:00,4501.83,4502.39,4498.65,4498.8
2026-05-29 03:10:00,4498.8,4501.86,4498.42,4499.63
2026-05-29 03:15:00,4499.63,4501.68,4499.61,4500.89
2026-05-29 03:20:00,4500.73,4503.02,4500.08,4502.19
2026-05-29 03:25:00,4502.17,4502.44,4499.44,4499.51
2026-05-29 03:30:00,4499.51,4501.93,4499.48,4500.7
2026-05-29 03:35:00,4500.63,4501.75,4499.02,4500.62
2026-05-29 03:40:00,4500.62,4501.01,4498.82,4499.16
2026-05-29 03:45:00,4499.16,4500.51,4497.92,4498.51
2026-05-29 03:50:00,4498.51,4500.08,4497.51,4498.88
2026-05-29 03:55:00,4499.04,4499.58,4496.79,4497.66
2026-05-29 04:00:00,4497.72,4498.24,4495.42,4495.71
2026-05-29 04:05:00,4495.71,4497.46,4494.79,4496.16
2026-05-29 04:10:00,4496.15,4498.64,4495.88,4497.03
2026-05-29 04:15:00,4497.03,4500.56,4496.21,4497.36
2026-05-29 04:20:00,4497.37,4498.87,4497.28,4497.78
2026-05-29 04:25:00,4497.77,4499.5,4496.83,4499.18
2026-05-29 04:30:00,4499.18,4500.7,4498.11,4500.11
2026-05-29 04:35:00,4500.23,4500.23,4496.25,4496.3
2026-05-29 04:40:00,4496.28,4496.82,4494.71,4495.36
2026-05-29 04:45:00,4495.35,4496.37,4494.8,4495.96
2026-05-29 06:05:00,4497.2,4498.17,4491.54,4493.35
2026-05-29 06:10:00,4493.36,4495.17,4492.2,4493.6
2026-05-29 06:15:00,4493.59,4494.74,4492.94,4493.65
2026-05-29 06:20:00,4493.64,4494.81,4492.98,4493.68
2026-05-29 06:25:00,4493.66,4496.59,4492.51,4495.87
2026-05-29 06:30:00,4495.89,4496.56,4493.42,4494.01
2026-05-29 06:35:00,4494.01,4495.08,4492.77,4494.25
2026-05-29 06:40:00,4494.27,4496.52,4493.27,4495.53
2026-05-29 06:45:00,4495.53,4496.08,4494.36,4494.56
2026-05-29 06:50:00,4494.5,4494.8,4492.15,4493.7
2026-05-29 06:55:00,4493.61,4494.21,4490.67,4491.17
2026-05-29 07:00:00,4491.25,4495.36,4490.95,4495.03
2026-05-29 07:05:00,4495.03,4495.71,4493.79,4494.2
2026-05-29 07:10:00,4494.2,4494.95,4494.03,4494.57
2026-05-29 07:15:00,4494.6,4497.14,4493.94,4495.94
2026-05-29 07:20:00,4495.94,4495.94,4493.7,4494.55
2026-05-29 07:25:00,4494.55,4494.68,4491.47,4492.15
2026-05-29 07:30:00,4492.15,4494.66,4490.93,4493.87
2026-05-29 07:35:00,4493.89,4494.6,4491.73,4492.08
2026-05-29 07:40:00,4492.08,4492.21,4488.91,4490.06
2026-05-29 07:45:00,4490.05,4491.3,4488.44,4490.27
2026-05-29 07:50:00,4490.26,4494.53,4490.17,4492.0
2026-05-29 07:55:00,4492.0,4496.37,4491.51,4495.03
2026-05-29 08:00:00,4495.03,4498.15,4492.19,4495.12
2026-05-29 08:05:00,4495.1,4496.57,4491.93,4494.45
2026-05-29 08:10:00,4494.45,4498.22,4492.54,4497.12
2026-05-29 08:15:00,4497.12,4499.85,4496.28,4499.16
2026-05-29 08:20:00,4499.16,4500.5,4495.28,4497.46
2026-05-29 08:25:00,4497.46,4500.51,4496.38,4500.12
2026-05-29 08:30:00,4500.1,4500.5,4494.99,4495.0
2026-05-29 08:35:00,4495.02,4496.58,4493.05,4494.17
2026-05-29 08:40:00,4494.17,4498.6,4493.8,4498.06
2026-05-29 08:45:00,4498.07,4498.38,4493.01,4495.04
2026-05-29 08:50:00,4495.05,4496.88,4493.45,4494.16
2026-05-29 08:55:00,4494.16,4496.18,4493.22,4496.18
2026-05-29 09:00:00,4496.18,4503.57,4491.82,4500.91
2026-05-29 09:05:00,4500.91,4509.3,4498.61,4508.56
2026-05-29 09:10:00,4508.56,4515.55,4507.81,4515.19
2026-05-29 09:15:00,4515.19,4520.8,4513.84,4518.55
2026-05-29 09:20:00,4518.55,4520.38,4512.41,4512.78
2026-05-29 09:25:00,4512.78,4513.43,4504.98,4505.48
2026-05-29 09:30:00,4505.46,4505.78,4502.48,4503.85
2026-05-29 09:35:00,4503.85,4508.45,4503.0,4506.8
2026-05-29 09:40:00,4506.8,4508.54,4504.99,4506.45
2026-05-29 09:45:00,4506.44,4506.83,4501.32,4501.79
2026-05-29 09:50:00,4501.79,4506.58,4500.81,4505.86
2026-05-29 09:55:00,4505.87,4507.67,4503.52,4506.55
2026-05-29 10:00:00,4506.55,4511.0,4505.78,4510.77
2026-05-29 10:05:00,4510.77,4511.18,4504.73,4505.58
2026-05-29 10:10:00,4505.59,4508.04,4503.89,4506.89
2026-05-29 10:15:00,4506.89,4508.96,4504.68,4505.93
2026-05-29 10:20:00,4505.93,4506.15,4502.74,4504.43
2026-05-29 10:25:00,4504.43,4505.08,4501.6,4502.84
2026-05-29 10:30:00,4502.84,4505.21,4498.1,4503.82
2026-05-29 10:35:00,4503.82,4506.55,4502.89,4506.28
2026-05-29 10:40:00,4506.27,4507.8,4504.65,4504.84
2026-05-29 10:45:00,4504.85,4508.27,4504.48,4506.58
2026-05-29 10:50:00,4506.57,4506.57,4501.97,4502.89
2026-05-29 10:55:00,4502.89,4505.11,4501.07,4501.84
2026-05-29 11:00:00,4501.52,4502.19,4498.82,4501.49
2026-05-29 11:05:00,4501.49,4501.7,4496.43,4498.12
2026-05-29 11:10:00,4498.12,4499.1,4494.73,4496.1
2026-05-29 11:15:00,4496.08,4497.75,4495.01,4496.19
2026-05-29 11:20:00,4496.19,4499.23,4496.09,4498.04
2026-05-29 11:25:00,4498.03,4498.43,4494.97,4496.87
2026-05-29 11:30:00,4496.87,4498.35,4496.38,4497.21
2026-05-29 11:35:00,4497.2,4497.9,4494.39,4496.13
2026-05-29 11:40:00,4496.14,4499.28,4496.0,4497.86
2026-05-29 11:45:00,4497.86,4500.05,4497.72,4499.93
2026-05-29 11:50:00,4499.67,4500.59,4496.08,4499.8
2026-05-29 11:55:00,4499.8,4501.68,4498.43,4501.09
2026-05-29 12:00:00,4501.09,4505.52,4500.89,4502.43
2026-05-29 12:05:00,4502.43,4503.84,4501.16,4503.09
2026-05-29 12:10:00,4503.09,4503.62,4501.54,4502.45
2026-05-29 12:15:00,4502.45,4505.02,4501.73,4504.65
2026-05-29 12:20:00,4504.65,4511.52,4503.86,4510.24
2026-05-29 12:25:00,4510.24,4511.78,4508.75,4508.94
2026-05-29 12:30:00,4508.94,4510.57,4508.24,4508.66
2026-05-29 12:35:00,4508.66,4510.9,4508.21,4509.87
2026-05-29 12:40:00,4509.89,4510.87,4508.92,4510.69
2026-05-29 12:45:00,4510.69,4511.05,4508.21,4509.39
2026-05-29 12:50:00,4509.33,4510.21,4507.82,4509.03
2026-05-29 12:55:00,4508.92,4514.82,4508.48,4513.87
2026-05-29 13:00:00,4513.85,4515.41,4509.44,4509.77
2026-05-29 13:05:00,4509.65,4510.92,4509.17,4510.09
2026-05-29 13:10:00,4510.09,4512.47,4508.66,4511.71
2026-05-29 13:15:00,4511.72,4512.29,4510.35,4511.92
2026-05-29 13:20:00,4511.91,4512.1,4509.48,4509.7
2026-05-29 13:25:00,4509.71,4510.82,4509.2,4509.69
2026-05-29 13:30:00,4509.69,4512.96,4507.14,4508.15
2026-05-29 13:35:00,4508.47,4508.52,4502.55,4503.71
2026-05-29 13:40:00,4503.73,4508.06,4502.53,4506.8
2026-05-29 13:45:00,4506.81,4508.86,4505.05,4505.91
2026-05-29 13:50:00,4505.9,4515.78,4503.71,4514.77
2026-05-29 13:55:00,4514.77,4515.53,4510.49,4514.91
2026-05-29 14:00:00,4514.91,4522.4,4514.23,4519.24
2026-05-29 14:05:00,4519.24,4520.14,4514.01,4514.04
2026-05-29 14:10:00,4514.05,4516.1,4510.7,4515.52
2026-05-29 14:15:00,4515.53,4515.87,4509.95,4511.48
2026-05-29 14:20:00,4511.48,4519.76,4511.0,4518.87
2026-05-29 14:25:00,4518.55,4521.56,4515.95,4516.52
2026-05-29 14:30:00,4516.38,4520.75,4516.36,4518.13
2026-05-29 14:35:00,4517.97,4518.97,4513.55,4514.7
2026-05-29 14:40:00,4514.7,4516.88,4511.13,4516.4
2026-05-29 14:45:00,4516.4,4519.55,4515.28,4517.77
2026-05-29 14:50:00,4517.77,4523.28,4516.64,4522.05
2026-05-29 14:55:00,4522.05,4524.32,4521.42,4523.69
2026-05-29 15:00:00,4523.69,4524.0,4518.7,4518.85
2026-05-29 15:05:00,4518.85,4520.87,4517.8,4519.21
2026-05-29 15:10:00,4519.21,4520.53,4515.81,4516.43
2026-05-29 15:15:00,4516.4,4517.23,4514.12,4515.69
2026-05-29 15:20:00,4515.71,4516.07,4511.34,4511.69
2026-05-29 15:25:00,4511.71,4514.21,4510.42,4514.07
2026-05-29 15:30:00,4514.07,4521.22,4512.53,4520.58
2026-05-29 15:35:00,4520.58,4525.32,4519.97,4522.07
2026-05-29 15:40:00,4522.07,4526.26,4520.79,4525.44
2026-05-29 15:45:00,4525.37,4526.23,4523.14,4523.87
2026-05-29 15:50:00,4523.87,4525.39,4521.83,4523.01
2026-05-29 15:55:00,4522.98,4525.59,4522.61,4524.73
2026-05-29 16:00:00,4524.73,4524.85,4518.59,4519.22
2026-05-29 16:05:00,4519.22,4520.68,4515.43,4516.06
2026-05-29 16:10:00,4516.04,4519.17,4514.33,4515.22
2026-05-29 16:15:00,4515.22,4516.45,4512.91,4513.29
2026-05-29 16:20:00,4513.29,4517.14,4512.33,4515.44
2026-05-29 16:25:00,4515.44,4517.98,4514.17,4516.83
2026-05-29 16:30:00,4516.83,4518.31,4514.6,4514.65
2026-05-29 16:35:00,4514.63,4516.66,4513.61,4514.93
2026-05-29 16:40:00,4515.08,4516.23,4513.99,4515.05
2026-05-29 16:45:00,4515.05,4516.13,4510.64,4511.32
2026-05-29 16:50:00,4511.32,4515.42,4509.75,4513.6
2026-05-29 16:55:00,4513.6,4515.26,4512.66,4514.64
2026-05-29 17:00:00,4514.96,4519.44,4512.85,4518.51
2026-05-29 17:05:00,4518.51,4524.19,4517.2,4523.59
2026-05-29 17:10:00,4523.57,4530.49,4523.08,4529.09
2026-05-29 17:15:00,4529.09,4529.69,4526.53,4527.94
2026-05-29 17:20:00,4527.94,4528.31,4521.98,4522.75
2026-05-29 17:25:00,4522.76,4532.45,4522.17,4528.92
2026-05-29 17:30:00,4528.92,4530.72,4524.66,4528.35
2026-05-29 17:35:00,4528.36,4530.56,4526.43,4528.89
2026-05-29 17:40:00,4528.9,4532.55,4527.8,4532.47
2026-05-29 17:45:00,4532.47,4537.64,4531.62,4537.27
2026-05-29 17:50:00,4537.27,4539.85,4531.09,4532.73
2026-05-29 17:55:00,4532.73,4533.39,4529.41,4530.86
2026-05-29 18:00:00,4530.88,4531.08,4525.31,4526.02
2026-05-29 18:05:00,4526.0,4528.69,4525.66,4526.21
2026-05-29 18:10:00,4526.22,4528.78,4525.72,4528.63
2026-05-29 18:15:00,4528.63,4530.39,4525.49,4526.81
2026-05-29 18:20:00,4526.81,4527.87,4525.66,4527.62
2026-05-29 18:25:00,4527.62,4531.03,4527.09,4530.5
2026-05-29 18:30:00,4530.5,4539.22,4530.04,4538.52
2026-05-29 18:35:00,4538.52,4543.34,4537.88,4541.43
2026-05-29 18:40:00,4541.16,4542.25,4536.06,4537.73
2026-05-29 18:45:00,4537.75,4541.13,4536.18,4537.09
2026-05-29 18:50:00,4537.09,4539.15,4536.69,4536.74
2026-05-29 18:55:00,4536.74,4538.69,4535.11,4538.59
2026-05-29 19:00:00,4538.59,4540.47,4535.37,4535.92
2026-05-29 19:05:00,4535.92,4537.05,4531.73,4532.54
2026-05-29 19:10:00,4532.54,4533.34,4530.66,4532.08
2026-05-29 19:15:00,4532.11,4532.75,4529.15,4531.35
2026-05-29 19:20:00,4531.35,4534.38,4529.98,4531.3
2026-05-29 19:25:00,4531.31,4532.04,4526.65,4528.09
2026-05-29 19:30:00,4528.09,4528.63,4525.52,4527.12
2026-05-29 19:35:00,4527.12,4529.02,4526.38,4528.09
2026-05-29 19:40:00,4528.09,4531.54,4527.99,4531.08
2026-05-29 19:45:00,4531.08,4533.96,4528.95,4529.41
2026-05-29 19:50:00,4529.41,4535.15,4527.02,4534.05
2026-05-29 19:55:00,4534.05,4539.18,4533.49,4538.41
2026-05-29 20:00:00,4538.41,4538.62,4527.99,4529.16
2026-05-29 20:05:00,4529.48,4530.63,4526.97,4530.2
2026-05-29 20:10:00,4530.2,4532.08,4526.68,4528.12
2026-05-29 20:15:00,4528.11,4531.94,4527.42,4530.16
2026-05-29 20:20:00,4530.16,4530.42,4519.74,4523.58
2026-05-29 20:25:00,4523.59,4524.65,4520.32,4522.35
2026-05-29 20:30:00,4522.03,4523.57,4514.76,4517.22
2026-05-29 20:35:00,4517.23,4518.85,4515.05,4517.09
2026-05-29 20:40:00,4517.08,4517.8,4512.39,4514.08
2026-05-29 20:45:00,4514.08,4517.97,4512.7,4515.27
2026-05-29 20:50:00,4515.27,4520.0,4514.04,4518.29
2026-05-29 20:55:00,4518.27,4524.02,4516.34,4523.0
2026-05-29 21:00:00,4523.02,4525.47,4516.78,4524.23
2026-05-29 21:05:00,4524.23,4526.89,4519.97,4525.18
2026-05-29 21:10:00,4525.17,4525.33,4520.53,4522.39
2026-05-29 21:15:00,4522.5,4524.37,4520.97,4522.36
2026-05-29 21:20:00,4522.36,4529.22,4522.27,4526.35
2026-05-29 21:25:00,4526.36,4528.41,4525.11,4528.05
2026-05-29 21:30:00,4528.05,4532.09,4524.63,4524.76
2026-05-29 21:35:00,4524.76,4533.11,4522.05,4531.51
2026-05-29 21:40:00,4531.51,4535.42,4530.13,4532.68
2026-05-29 21:45:00,4532.67,4537.04,4529.27,4535.55
2026-05-29 21:50:00,4535.55,4539.28,4531.8,4538.32
2026-05-29 21:55:00,4538.32,4540.76,4535.0,4536.53
2026-05-29 22:00:00,4536.53,4549.31,4534.88,4547.75
2026-05-29 22:05:00,4547.75,4552.68,4545.98,4550.87
2026-05-29 22:10:00,4550.86,4552.57,4543.51,4544.04
2026-05-29 22:15:00,4544.04,4545.06,4537.54,4537.69
2026-05-29 22:20:00,4537.69,4540.52,4530.75,4531.25
2026-05-29 22:25:00,4531.42,4533.36,4526.16,4529.61
2026-05-29 22:30:00,4529.59,4536.32,4525.1,4536.29
2026-05-29 22:35:00,4536.29,4536.68,4530.59,4531.56
2026-05-29 22:40:00,4531.44,4541.9,4531.44,4540.48
2026-05-29 22:45:00,4540.47,4541.12,4536.46,4539.37
2026-05-29 22:50:00,4539.37,4568.92,4539.36,4556.94
2026-05-29 22:55:00,4556.98,4570.38,4555.49,4564.0
2026-05-29 23:00:00,4564.0,4578.55,4563.72,4577.91
2026-05-29 23:05:00,4577.91,4589.8,4573.36,4587.92
2026-05-29 23:10:00,4587.92,4595.22,4585.64,4589.69
2026-05-29 23:15:00,4589.7,4591.46,4585.52,4588.33
2026-05-29 23:20:00,4588.34,4589.06,4581.57,4584.63
2026-05-29 23:25:00,4584.63,4585.32,4577.98,4578.16
2026-05-29 23:30:00,4578.16,4583.31,4577.68,4577.89
2026-05-29 23:35:00,4577.89,4580.79,4571.81,4572.92
2026-05-29 23:40:00,4572.92,4575.29,4561.44,4566.31
2026-05-29 23:45:00,4566.31,4569.2,4557.48,4564.68
2026-05-29 23:50:00,4564.68,4570.46,4563.05,4568.89
2026-05-29 23:55:00,4568.88,4571.5,4568.01,4571.14
2026-05-30 00:00:00,4571.14,4572.25,4567.51,4567.7
2026-05-30 00:05:00,4567.71,4569.02,4563.64,4563.98
2026-05-30 00:10:00,4563.98,4565.18,4559.61,4563.67
2026-05-30 00:15:00,4563.66,4567.65,4562.68,4565.3
